project_duration_days
19.113108127020922
24.25194978364959
21.575886502454367
25.776086972225617
25.422381060018925
24.999792548948342
29.241608304946883
24.850491290448122
22.67106138015852
22.93900615880723
23.074409225409138
19.18114493032647
22.207129790594145
22.64606032468962
20.571339994574725
23.192743365768916
25.81031424008127
21.984215025561294
21.51718884311357
23.95067691606881
23.851688753086055
23.229839690894728
23.73017552205747
20.557973799040703
22.961676173705435
22.1978896510813
21.24521193890772
21.99139823946325
27.872721417899676
21.097063470959124
24.32664255378616
20.819641968364287
23.804115515843932
25.356384793282317
21.682396992440687
20.33575902541903
25.03139264668015
22.470288476096552
23.29147965306442
22.737294594180852
21.61103965348033
23.314434277519727
22.000567471426372
23.06427192236383
22.56823127268108
20.82732435670883
22.964155070410843
24.34755845173789
21.732978939398734
23.459405485287157
19.239569359810734
22.157039973021366
22.58308839897995
21.58070058712508
26.61569277840855
23.499782503753472
21.27791668676796
21.891354160791696
21.253080615420057
21.546027025198306
23.67930934667313
28.507942883430324
23.59792854238483
22.536638064657
19.80690664706556
21.648919306601183
25.343348452115144
21.06174705275158
23.0800180334193
19.62568599710681
22.004519671574037
25.51364191229947
22.81927662944057
22.34306421500322
25.783502059334445
21.40110027134383
20.92550448622024
21.74910469218834
22.57910538394195
19.088272041729947
22.69425513396544
26.665077826295217
19.831788022676005
23.70789221808894
21.590946685547618
21.72184594237831
24.054511842149886
20.505756338400175
19.766118629560246
23.18331024840951
21.004276044706508
21.3240945488288
19.982878650486867
25.61483930493232
25.16149625178445
24.80894420567269
22.204432017282947
17.666888427941423
24.73499015513015
22.294192532815185
19.262406594867365
27.24242860710143
19.409798727162478
21.742140651783306
23.387438501277913
21.392370765554436
26.56787768276283
20.54422548824314
20.560330972216924
23.498503834749645
21.950806259696538
21.178720713416755
23.229574719053772
23.63435603745535
23.8223305892245
20.815394893686154
23.717374639556677
19.927718518134576
22.400709972453775
18.928843472720214
24.817667665549852
23.053674990080594
20.518468181042344
23.394787941471574
19.486584710966163
23.491307314851248
19.598119926311913
22.64302066546609
23.67718653609091
20.81914808414331
25.620860384626212
22.147888098123577
27.006119100431032
24.023674971450575
22.886957989135663
24.995639589781902
20.16870126023754
19.081067259479276
24.948451941686415
20.480752584653032
25.02463908111225
22.477002316455003
25.10634413364822
20.70810308704046
20.89580823915729
21.438658022087786
26.653352816469923
24.077561382043836
23.524874281049424
23.994820453404746
26.40135298282745
23.908274095230784
23.071285286420952
22.289359491148996
21.34202610140984
19.476553235872256
22.218993301286357
21.936828895363004
24.04771765664556
19.747051693346
23.451915112760904
21.793716671143272
24.077551337443
25.669081525379116
18.504535718016058
24.424366504353035
21.748894302580464
21.27995098437423
23.67974049294985
24.15478311082193
23.85388536190772
23.054413428944603
25.66568817876577
22.651722256334153
22.451253591472856
25.51410293442381
25.935037163548575
20.278738492261752
24.72221167082172
21.11107476057475
22.068898525900916
22.853228291492304
20.505760463363185
25.863587367935718
21.054121460641575
19.541745025576244
25.319925666337816
24.319344938303814
23.064200653433737
21.655444103160033
22.636953841519347
22.26723959703795
24.495265151939375
24.31019173748112
21.612275295300176
18.985722519164522
19.081443027265667
20.635185281169647
21.75379979334296
23.099954045199528
21.94373963207136
20.28395502948494
23.643782134519896
22.101485446210695
23.268243743766142
23.645589604685366
21.846407450344536
22.257310082974954
23.366017950717104
20.48325840562859
22.465804535224944
20.760844098015802
19.675591215704323
20.156121126924013
22.275092071897
19.66740749911671
